allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,Hardness
100.0,7.551332,10.0,4.8,20.3920334,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499514,0.77525,-1.183262560390154,-0.10474840665720522,-0.35962962548060445,0.04616678115860745,5.5
138.0,16.676996,27.0,4.0,65.56541800000001,11.61422,2.115,1.9072,0.912,0.4679350000000001,3.26948,1.5594345190685914,0.1904567224173148,0.2736961483704205,0.29502791685014723,2.5
106.0,4.073996,10.6,4.8,21.593638,10.857620000000002,2.857,1.6869999999999998,0.8370000000000001,0.499726,0.7176,-1.2616203218793731,-0.038935628046106056,-0.2321794083787378,0.12104281446081597,3.5
58.0,8.962995000000003,18.0,4.0,39.568056,11.38168,2.545,1.7,1.1800000000000002,0.4776649999999999,4.937,1.2565782809905255,0.15838048222407167,-0.022182994423254148,-1.1332385530942661,6.0
50.0,9.8,20.0,4.0,47.8025,9.8771,2.115,1.905,1.12,0.47888,3.958,1.5267900891532347,-0.35581230768564437,-0.34640237750277386,-0.5934808817997392,3.8
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.7,0.8525,0.495275,0.80625,-1.218692087924573,-0.050136533163482426,-0.3506729212497539,0.02803325766576308,7.0
68.0,12.397992,20.2,5.6,46.44374833333333,10.78917,2.9266666666666663,1.656,0.944,0.4743616666666666,2.53872,0.311403454008923,0.5447172513581839,0.24287910540501062,0.12832086128597922,3.3
116.0,19.334,21.0,4.666666666666667,47.98568666666667,9.072366666666667,1.9766666666666663,1.88,1.106666666666667,0.4878333333333333,3.3354,1.3313064250114068,-0.4153042641096115,-0.2732268492693989,-0.276698700445813,6.5
138.0,13.385996,12.6,4.8,24.847737,11.2603,2.675,1.9072,0.936,0.4959356250000001,1.00104,-0.37734370003781187,-0.7024258759791566,-0.8083735469143175,0.011416187133898425,5.5
176.0,11.07307175,12.125,4.375,24.98813313725,11.037175,2.54375,1.7199999999999998,0.9525,0.48659875,0.96381,-0.6957522101323123,-0.10303478870137596,-0.5626982664866373,0.08831561406812757,5.3
110.0,23.96,50.33333333333334,4.666666666666667,121.02273333333332,8.504133333333334,1.9566666666666668,1.99,1.3633333333333333,0.4568033333333333,7.715,5.906310950684412,0.2358272727428303,1.0867256161300605,0.12945494963421844,2.3
144.0,16.44,48.0,4.0,114.44546666666668,9.01375,2.14,2.0975,1.12,0.42668,3.08833,4.364373468627773,0.2455116997338906,0.0853803670737636,1.8380084099793266,6.0
68.0,9.683996,13.6,4.8,29.568292,10.73364,2.829,1.6880000000000002,0.958,0.489486,2.53872,-0.2511308772715323,0.10949700989562791,-0.07936370829611047,-0.41636846561016727,6.3
116.0,8.147992,11.2,4.8,22.521871850000004,11.61422,2.7060000000000004,1.9072,0.914,0.498454,1.06276,-0.530753772467619,-0.7172768640435998,-0.7853054546276829,-0.10048475143226476,5.0
100.0,9.107996000000002,10.0,4.8,20.2988926326,11.64556,2.774,1.714,0.882,0.4927189999999999,1.00843,-1.0679151869744485,-0.08748559030804433,-0.4313527874689826,-0.06876773907817837,6.0
14.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.54957,-2.5887636353988204,-0.8174704358008167,1.3960762943797431,0.12554754168827392,2.3
384.0,33.73539175,11.636363636363637,4.484848484848484,23.53601375757576,11.093351515151516,2.637878787878788,1.7663636363636364,0.9515151515151516,0.4987021212121213,1.79216,-0.5106263619971958,-0.3185463400059917,-0.408418330097954,-0.3132020604485311,5.5
406.0,31.2321355,11.902439024390244,4.682926829268292,22.18190848148149,11.574673170731709,2.8041463414634147,1.701463414634146,0.824390243902439,0.4840125000000001,0.99311,-1.085344237709534,0.1696298597223303,-0.2873925126688803,0.056317452295146675,5.5
126.0,15.751995999999998,15.6,4.8,31.937418,11.14446,2.675,1.736,0.945,0.4862359999999999,3.52219,0.1730012044941472,0.14903979143742294,0.09302435532804758,-0.7277755909369098,6.0
112.0,9.773996,22.4,4.8,53.441338,10.78917,2.6870000000000003,1.9,0.951,0.499514,0.45491,0.48637341978216536,-0.5695972312551,-0.3158109987736208,1.089767500581587,2.8
122.0,8.109328,12.5,4.8,24.789618,11.288,2.7380000000000004,1.75,0.96,0.48502,1.775,-0.42190412469353855,-0.10818685357087393,-0.4899508682965331,-0.25228752235069046,10.0
242.0,34.988296000000005,12.5,4.8,25.386556894,11.33182,2.7425,1.7700000000000002,0.9399999999999998,0.4862359999999999,1.45419,-0.4954770021090988,-0.1710504283406909,-0.530651255086825,-0.11371847903099261,6.8
120.0,13.477328,11.0,4.0,24.50301875,11.100835,2.75375,1.625,0.875,0.49901,1.00627,-1.1514346956605972,0.12310943413250325,-0.09592797731089503,0.0847909282233644,5.5
100.0,6.697992,10.0,4.4,20.016938,12.59399,2.8280000000000003,1.654,0.774,0.499726,0.65552,-1.5458592278667203,0.13391609643088526,-0.06511402065949402,0.12629523456916536,4.3
100.0,8.885992,10.0,4.8,20.3920334,12.04083,2.755,1.6309999999999998,0.91,0.4927359999999999,0.7176,-1.2226551192943265,0.07448582119173595,-0.3785897976920851,0.08457470691802768,2.5
152.0,5.439908,9.0,5.0,18.485977957625,11.719925,2.815,1.62625,0.84875,0.4931925,0.91543,-1.416692444850791,0.1770174119545858,-0.23311204034824728,-0.05147822803558495,6.5
214.0,25.494,42.8,5.0,102.82756,9.700466666666664,2.3080000000000003,1.8966666666666667,1.1366666666666667,0.45825,5.20133,3.9431902302584843,0.4680850104351423,0.912238760569914,0.671409222272751,2.0
129.0,13.925328000000002,16.5,3.8333333333333335,35.764991111111115,12.874275000000004,2.7883333333333336,1.4466666666666663,0.6208333333333335,0.6598700000000001,1.31763,-2.054300557809374,-0.7964778049033381,2.7198996801678006,0.5558287267793497,5.0
128.0,13.747992000000002,12.0,4.8,24.085483,12.20004,2.81,1.7100000000000002,0.91,0.4927989999999999,1.03248,-0.8422109180323302,-0.08275748421593455,-0.3857428893073384,0.056449673912270314,5.0
104.0,8.109328,17.333333333333332,4.416666666666667,39.987666666666655,10.296858333333333,2.4133333333333336,1.8083333333333336,0.95,0.4823133333333334,1.35045,0.07980667715261885,-0.14091145507297537,-0.39658454020406547,0.3360536931684514,5.5
38.0,6.508664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.906666666666667,0.92,0.4865066666666666,2.13111,-0.10202417943135628,-0.45806162074983464,-0.6151226854006795,-0.42425787405712434,6.0
144.0,20.834,24.0,4.5,53.4902975,9.01375,2.295,1.825,1.1275,0.4743239999999999,4.44055,1.8003359745924923,0.015098440310152107,0.025242460134722942,-0.5130167206797914,3.3
100.0,11.463996000000002,20.0,4.8,43.43438714285714,12.41584,2.5660000000000003,1.5419999999999998,0.703,0.6244042857142856,2.18789,-1.074601736103126,-0.6194393733445777,2.347742747670172,0.38146310202261263,2.5
144.0,22.908,36.0,3.5,84.1611,8.71425,1.96,1.91,1.185,0.4587699999999999,7.316,3.8984543682736703,0.3745866705888792,0.8026929410981232,-0.7910555415773328,5.3
132.0,13.611328000000002,22.83333333333333,5.166666666666667,54.501263666333344,11.625516666666668,2.875,1.7166666666666668,0.915,0.48449,1.22872,0.3053280599167336,0.25195392158974034,0.18238753314249778,0.8884330813767432,5.8
30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.7768,-1.3262897781063268,-0.06948356639773717,-0.24171122295226577,0.04217055166040628,7.0
97.0,11.463996000000002,15.2,4.8,33.739258,11.33044,2.959999999995,1.716,0.8800000000000001,0.4818274999999999,3.17705,-0.06983051710472912,0.33581673589077476,0.18405283289549965,-0.5486233057103332,6.8
278.0,38.214,39.5,5.3,93.78445,9.370384,2.279,1.908,1.2145,0.4679350000000001,4.28689,3.602127767368694,0.04641056201445802,0.4314264219051576,0.7548704864545501,2.0
108.0,7.957992,10.8,4.8,21.654418,11.64556,2.675,1.736,0.926,0.498984,0.70329,-0.9453585759932485,-0.30547338954539915,-0.5421999113904374,0.0936098356724643,2.5
90.0,5.62148,9.0,4.8,18.439538,11.64556,2.764,1.656,0.8480000000000001,0.499726,0.78394,-1.4111280369548642,0.00530112921641598,-0.25786364911770304,-0.008459043460939288,5.5
100.0,8.836996000000001,10.0,4.8,20.016938,11.50615,2.708,1.648,0.8959999999999999,0.490174,0.83076,-1.1977167418481869,0.08822086062651537,-0.3882720474771937,0.02581468391051846,5.5
180.0,13.477328,9.714285714285714,4.0,18.5465357192,11.595571428571429,2.545,1.75,0.8480000000000001,0.486658,0.84019,-1.1448641852742798,-0.08519274524735228,-0.5468333148674648,-0.050579277021185726,3.8
126.0,13.385996,11.6,4.5,23.099694928,10.73364,2.766,1.75,0.945,0.4960699999999999,0.75816,-0.7889533123542282,-0.3200575521082461,-0.5941873889538778,0.11383780570538293,6.0
46.0,22.81264,23.0,4.0,48.7195,9.1312,2.225,1.908,1.12,0.47888,3.958,1.6872170630543295,-0.33046712206819856,-0.2635877540121533,-0.46508984126617475,3.0
128.0,4.243996,12.0,4.8,26.2038268,11.38168,2.774,1.714,0.966,0.4927989999999999,0.487,-0.7828358220500448,-0.21849244326328765,-0.6055616755814166,0.30345584509708984,6.0
338.0,3.7468275,7.777777777777778,4.0,14.900337645777777,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6285911111111111,0.0,-2.5719953780341456,-1.1347973854263675,1.2306661606151172,0.34301986831970793,3.0
126.0,40.747992,24.33333333333333,4.666666666666667,56.98088711111112,11.582422222222226,2.798888888888889,1.734444444444445,0.9211111111111108,0.47356,2.9768,0.8891727577363802,0.49788959703196795,0.44003008362602203,0.24968398395149433,6.5
78.0,9.683996,14.8,4.8,31.574635600000004,10.5174,2.7845,1.717,0.8240000000000001,0.4927989999999999,0.88802,-0.8011285713217804,0.08291345409440998,-0.07225824517515833,0.36369716741769104,6.8
76.0,11.463996000000002,20.4,4.8,47.3154225304,11.33044,2.8280000000000003,1.7420000000000002,0.9,0.4775399999999999,3.57614,0.6166559811330155,0.4299755772401607,0.4143849739327325,-0.30683335268855916,5.8
80.0,5.203996,8.88,4.8,17.918277359999994,11.72784,2.826,1.6780000000000002,0.898,0.498666,0.65972,-1.288752575844279,-0.13585452803163833,-0.4619921420859417,0.008321896598263186,7.5
72.0,13.556992,13.333333333333336,4.666666666666667,33.46149333333333,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.4486,-0.4614828556006783,0.049514146459373354,-0.25740654560005843,0.08372978290489207,6.0
120.0,9.773799,10.0,4.666666666666667,20.9940862215,12.0034,2.375,1.925,0.945,0.4939183333333333,0.97737,-0.5109634424619768,-0.7866181026720558,-1.0023225237725975,-0.15312033565245495,5.8
38.0,4.542664,10.0,4.666666666666667,21.077018,11.354766666666668,2.7466666666666666,1.7166666666666668,0.9016666666666668,0.4865066666666666,0.924,-1.0016597373357237,-0.05431698301426973,-0.5486250770347161,-0.02890291359099634,5.8
64.0,7.876747749999999,21.75,4.0,46.9564675,10.75912,2.829,1.9072,1.265,0.477854,2.58333,1.641001789889128,-0.6804264075175395,-0.9279510932328584,-0.005112908529063516,3.5
42.0,8.505991999999999,11.0,4.8,25.408218,10.833850000000002,2.755,1.7400000000000002,0.91,0.49282,1.15072,-0.7803710433282186,-0.16022580357070607,-0.43571663037318287,-0.022136416054435115,6.3
60.0,8.836996000000001,12.0,4.8,25.077338,11.64556,2.774,1.714,0.882,0.4927359999999999,1.0408,-0.8814279716606104,-0.043697353444680356,-0.31745993764412705,0.0738598982727784,5.8
126.0,21.153992,12.6,4.6,26.1647257,10.9485,2.752,1.6880000000000002,0.8800000000000001,0.489486,2.70793,-0.508572428881401,0.22165508639340814,0.06738011703554404,-0.5642202000167429,6.0
100.0,8.337992,10.0,4.8,20.077018,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927989999999999,0.90311,-1.2267136174551803,0.08805676668113488,-0.3117397067344363,0.0014558784074808991,7.0
124.0,20.855328,20.33333333333333,4.666666666666667,46.52035333333333,11.408266666666668,2.9266666666666663,1.7516666666666667,0.9666666666666668,0.4836016666666667,2.45933,0.5110669316891663,0.12653851145681952,0.06791740507764331,0.12305914832925209,6.0
96.0,13.747992000000002,12.0,4.8,24.789618,11.16682,2.752,1.754,0.908,0.491678,1.36058,-0.6736925646288183,-0.15744829726926846,-0.41073339927938146,-0.08752515929240057,6.0
246.0,23.348983,25.2,5.6,58.30341800000001,11.46526,2.884,1.7880000000000005,0.946,0.467568,3.52186,1.2542661477269146,0.44269904766561563,0.35984933828308874,0.04708116563614209,2.8
46.0,9.133,22.0,4.0,47.3154225304,9.8771,2.298,1.908,1.3,0.47888,4.52755,2.173093449355518,-0.5831421183851494,-0.6060991740356156,-0.8018747791880012,2.5
144.0,13.747992000000002,14.4,4.8,30.341818,11.20276,2.644,1.794,0.8800000000000001,0.490376,1.66969,-0.37975776823799196,-0.13384754971966353,-0.2546490949072262,-0.043761368620715474,5.5
120.0,8.962995000000003,12.0,4.0,24.808518,11.38168,2.7425,1.6310000000000002,0.86,0.49282,1.68467,-0.9551564466106253,0.27321130274677013,0.030625003224012518,-0.15469036547088155,6.3
114.0,13.747992000000002,14.8,4.6,32.059,10.13144,2.352,1.904,0.928,0.481478,1.89676,0.07255122829377225,-0.37651862553108667,-0.6033998925996734,-0.15777324960973174,2.0
41.0,7.4426640000000015,13.666666666666664,4.666666666666667,28.97870133333333,11.556733333333336,2.81,1.6966666666666663,0.8966666666666668,0.4850333333333334,2.32089,-0.4242027429920669,0.21591813473583443,-0.04713426884271162,-0.3257927632115302,4.8
100.0,8.147992,10.0,4.8,20.3920334,11.17714,2.7270000000000003,1.767,0.91,0.496167,0.75516,-0.9642691627382985,-0.3413775983829141,-0.622139293660408,0.00889347549391804,3.8
117.0,14.7341515,11.6,4.363636363636363,23.26685811363636,11.023840000000002,2.6954545454545453,1.6980000000000002,0.8729545454545455,0.4964934090909091,1.7362,-0.8420236791776667,0.01574099262222392,-0.12192688249170687,-0.24865382418854298,6.0
112.0,11.202328,18.666666666666668,4.666666666666667,41.07402,11.373216666666664,2.7466666666666666,1.7166666666666668,0.8933333333333332,0.4736966666666666,0.8229,-0.24157185051783828,0.28108558080011015,-0.21402412012877214,0.6737720604810618,6.3
52.0,4.03992,12.6,4.8,24.033618,10.91369,2.7060000000000004,1.7400000000000002,0.892,0.498666,0.86102,-0.8568778044626265,-0.2173296039511869,-0.3700534090276997,0.14220978348724583,6.0
30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,10.296858333333333,2.9266666666666663,1.7166666666666668,0.9116666666666668,0.4960433333333333,0.94589,-1.0205607319992471,-0.1884526761279181,-0.4887980470254991,-0.053770018229517776,5.0
92.0,4.073996,9.2,4.8,18.439538,11.14446,2.825,1.626,0.8240000000000001,0.4960699999999999,0.85401,-1.490337249156812,0.1785737832051232,-0.1559769409125517,-0.012483936540902754,5.8
128.0,16.864992,10.0,5.0,20.077018,11.33044,2.866,1.7,0.892,0.498454,1.00728,-1.0922216490455867,-0.1349379261074796,-0.3734337463644847,-0.06550825815566022,6.0
90.0,3.555328,10.0,4.333333333333333,20.766935442,13.161829166666667,2.6673333333333336,1.31,0.5053333333333333,0.7450291666666667,1.37405,-3.4076676376331347,-1.3925581308581623,3.746051336422589,0.15627603816998667,2.0
106.0,10.507072,10.7,4.7,21.9893120372,11.023840000000002,2.502,1.7080000000000002,0.951,0.4930319999999999,1.50857,-0.7409315485016715,-0.1271020435970852,-0.4376026688062984,-0.23315204649066779,5.5
80.0,5.876743749999998,8.888888888888891,4.4444444444444455,17.994228864222222,11.477833333333333,2.6811111111111106,1.6233333333333333,0.8277777777777778,0.5485311111111112,0.66668,-1.7072676510366522,-0.4757950436785371,0.28861665365720196,0.06756869625774088,5.8
108.0,4.073996,10.4,4.8,21.0615472413,10.78917,2.8280000000000003,1.8590000000000004,0.836,0.4946015000000001,0.65306,-0.9527509150349943,-0.4625213262921076,-0.6611724365325446,0.05154475015703454,5.5
76.0,11.463996000000002,25.2,5.6,45.87725,11.14446,2.884,1.7280000000000002,0.946,0.4673040000000001,5.2085,1.2874652674747422,0.6977866584996878,0.6719048874935067,-0.8312407378392658,2.5
68.0,9.239992,13.6,4.8,29.525338,11.5619,2.764,1.7420000000000002,0.914,0.486658,2.53683,-0.2458952937068907,0.06298092361189699,-0.11881846298173238,-0.43224045905899855,4.3
214.0,17.46,21.8,5.6,43.43438714285714,11.46526,2.8280000000000003,1.7880000000000005,0.946,0.475954,2.19978,0.5073141288019452,0.12961602570701555,-0.08136252368411347,0.21991967638115972,3.8
127.0,20.153996,31.1,5.0,70.86454624999998,10.833850000000002,2.545,1.9072,1.2,0.4587699999999999,7.715,3.5491423904774773,0.28383079605903927,0.5715190598676249,-1.3669746473484152,2.5
124.0,14.063996,12.666666666666664,5.0,24.033618,11.63995,2.901666666666667,1.68,0.8799999999999999,0.4916733333333334,1.3513,-0.8676084915776714,0.09459115449175137,-0.18543488184747123,-0.031238434111233445,6.0
46.0,9.107996000000002,23.0,4.0,49.496,10.347,2.24,1.955,1.11,0.4679350000000001,3.89105,1.785281895210003,-0.31475324630081697,-0.4467893293205107,-0.4479731055378585,2.3
112.0,11.35599,38.66666666666666,6.0,92.69733333333332,11.1173,2.44,1.76,0.98,0.4515899999999999,4.86552,2.876458654932124,1.0608235578266476,1.2019409033976338,0.577192629714676,2.5
68.0,8.147992,12.0,4.8,24.808518,11.14446,2.684,1.904,0.928,0.4927359999999999,1.00669,-0.42010630788293346,-0.6477887422750338,-0.8287774400272083,-0.01257132405396149,8.3
144.0,17.59,14.0,4.0,32.059,9.8771,2.115,1.905,1.12,0.49897,1.78823,0.42108493190562885,-0.9112281697096922,-0.9217706803145882,-0.1787988203543293,3.8
80.0,5.686908,10.0,5.0,20.322035645125,11.9389125,2.81875,1.60125,0.88125,0.4931925,0.8045,-1.3317915642167781,0.20391375289075456,-0.23003115448466516,0.06739620450416459,5.3
100.0,7.900992,10.0,4.8,20.213348778,11.777640000000002,2.7030000000000003,1.794,0.951,0.490932,0.79955,-0.7921695110255934,-0.41478646082059106,-0.8153654302451308,-0.03581058250202919,6.0
46.0,10.837324,23.0,4.0,49.50308166666667,9.8771,2.308333333333333,1.913333333333333,1.2133333333333332,0.47857,5.48,2.2741838234681837,-0.3576845038011628,-0.18243196873318435,-1.1049525797549573,3.8
58.0,9.773996,10.8,4.8,20.016938,10.0,2.7060000000000004,1.6780000000000002,0.914,0.498666,0.97761,-1.0531906212440543,-0.10607127690592662,-0.36157565062696845,-0.018495615984366554,6.0
79.0,18.2064855,31.6,4.4,70.92449475,9.65936,2.14,1.9075,1.196,0.4391649999999999,6.16352,3.2782882408347187,0.40164925096992105,0.10189100134935372,-0.7120492899609993,2.8
106.0,11.2954955,10.6,4.8,21.0615472413,10.833850000000002,2.857,1.6980000000000002,0.8959999999999999,0.498454,0.85961,-1.0736722905040008,-0.1377385364685861,-0.3805077895955333,0.034951093681398156,5.5
131.0,24.529328,21.83333333333333,4.666666666666667,50.1315,11.654066666666669,2.848333333333333,1.7133333333333336,0.8966666666666668,0.4781783333333334,4.08822,0.7830190925549467,0.5768766383343374,0.6587299237391213,-0.40314600569361264,6.0
100.0,7.558488000000001,10.5,4.8,20.2988926326,12.04083,2.655,1.6880000000000002,0.8480000000000001,0.49425875,0.7176,-1.2453017564448208,0.00025975432391431785,-0.32888011276239965,0.09052777740235735,5.5
192.0,19.189144,28.35897435897436,5.0,66.80749756097562,12.046624,2.7,1.7700000000000002,0.937878787878788,0.4660944444444444,6.675,2.205768724579136,0.8573858462141092,1.2042188895031678,-0.986218543430799,2.5
196.0,34.723984,24.5,4.5,53.4902975,11.6604875,2.0200000000000005,1.656,0.827,0.479965,4.8568,0.8558172526363887,0.9303165777629989,1.2148303546699057,-0.5215195388052143,2.8
76.0,13.385996,35.0,4.0,82.56124,9.05335,2.298,1.904,1.3,0.448895,4.74,3.544595190261305,0.09596033242578543,-0.09449369354158192,0.18370090154097188,1.5
